,ilkid,firstname,lastname,position,firstseason,lastseason,h_feet,h_inches,weight,college,birthdate
2836,SEEWA01,Wayne,See,G,1949,1949,6.0,3.0,190.0,Northern Arizona,1923-11-03 00:00:00
2837,SEIKARO01,Rony,Seikaly,C,1988,1998,6.0,11.0,230.0,Syracuse,1965-05-10 00:00:00
2838,SELBOGL01,Glen,Selbo,F,1949,1949,6.0,3.0,196.0,Wisconsin,1926-03-29 00:00:00
2839,SELLEBR01,Brad,Sellers,F,1986,1992,7.0,0.0,210.0,Ohio State,1962-12-17 00:00:00
2840,SELLEPH01,Phil,Sellers,F,1976,1976,6.0,4.0,195.0,Rutgers,1953-11-20 00:00:00
2841,SELTZRO01,Rollie,Seltz,G,1949,1949,5.0,10.0,165.0,Hamline,1924-01-25 00:00:00
2842,SELVALE01,Les,Selvage,G,1967,1969,6.0,1.0,175.0,Kirksville State,1943-03-07 00:00:00
2843,SELVYFR01,Frank,Selvy,G,1954,1963,6.0,2.5,180.0,Furman,1932-11-09 00:00:00
2844,SEMINJI01,Jim,Seminoff,G,1946,1949,6.0,2.0,190.0,USC,1922-09-01 00:00:00
2845,SENESGE01,George,Senesky,G,1946,1953,6.0,2.0,179.0,St. Joseph's (PA),1922-04-04 00:00:00
2846,SESAYAN01,Ansu,Sesay,F,2001,2004,6.0,8.0,223.0,Mississippi,1976-07-29 00:00:00
2847,SEUNGHA01,Ha,Seung-Jin,C,2004,2004,7.0,4.0,325.0,UCLA,1985-08-04 00:00:00
2848,SEWELTO01,Tom,Sewell,G,1984,1984,6.0,5.0,185.0,Lamar,1962-03-11 00:00:00
2849,SEYMOPA01,Paul,Seymour,G,1947,1959,6.0,1.0,180.0,Toledo,1928-01-30 00:00:00
2850,SHABANI01,Nick,Shaback,G,1946,1946,5.0,11.0,180.0,none,1918-09-10 00:00:00
2851,SHACKLY01,Lyn,Shackelford,F,1969,1969,6.0,5.0,190.0,UCLA,1947-08-27 00:00:00
2852,SHACKCH01,Char,Shackleford,C,1988,1998,6.0,10.0,225.0,North Carolina State,1966-04-22 00:00:00
2853,SHAEFCA01,Carl,Shaeffer,G,1949,1950,6.0,3.0,185.0,Alabama,1924-10-25 00:00:00
2854,SHAFFLE01,Lee,Shaffer,F,1961,1963,6.0,7.0,220.0,North Carolina   ,1939-02-23 00:00:00
2855,SHAMMGO01,God,Shammgod,G,1997,1997,6.0,0.0,169.0,Providence,1976-04-29 00:00:00
2856,SHANNEA01,Earl,Shannon,G,1946,1948,5.0,11.0,170.0,Rhode Island,1921-11-23 00:00:00
2857,SHANNHO01,Howie,Shannon,G,1948,1949,6.0,2.0,175.0,Kansas State,1923-06-10 00:00:00
2858,SHARECH01,Charlie,Share,C,1951,1959,6.0,11.0,235.0,Bowling Green,1927-03-14 00:00:00
2859,SHARMBI01,Bill,Sharman,G,1950,1960,6.0,1.0,175.0,USC,1926-05-25 00:00:00
2860,SHASKJO01,John,Shasky,C,1988,1990,6.0,11.0,235.0,Minnesota,1964-07-31 00:00:00
2861,SHAVLRO01,Ron,Shavlik,F,1956,1957,6.0,8.0,200.0,North Carolina State,1933-12-04 00:00:00
2862,SHAWBR01,Brian,Shaw,G,1988,2002,6.0,6.0,190.0,Cal. State-Santa Barbara,1966-03-22 00:00:00
2863,SHAWCA01,Casey,Shaw,C,1998,1998,6.0,11.0,260.0,Toledo,1975-07-20 00:00:00
2864,SHEABO01,Bob,Shea,F,1946,1946,6.0,2.0,194.0,Rhode Island,1924-09-11 00:00:00
2865,SHEFFFR01,Fred,Sheffield,F,1946,1946,6.0,2.0,165.0,Utah,1923-11-05 00:00:00
2866,SHELTCR01,Craig,Shelton,F,1980,1981,6.0,7.0,210.0,Georgetown,1957-05-01 00:00:00
2867,SHELTLO01,Lonnie,Shelton,F,1976,1985,6.0,8.0,240.0,Oregon State,1955-10-19 00:00:00
2868,SHEPHBI01,Billy,Shepherd,G,1972,1974,5.0,10.0,160.0,Butler,1949-11-18 00:00:00
2869,SHEPPJE01,Jeff,Sheppard,G,1998,1998,6.0,3.0,190.0,Kentucky,1974-09-29 00:00:00
2870,SHEPPST01,Steve,Sheppard,F,1977,1978,6.0,6.0,215.0,Maryland,1954-03-21 00:00:00
2871,SHEROED01,Edmund,Sherod,G,1982,1982,6.0,2.0,170.0,Virginia Commonwealth,1959-09-13 00:00:00
2872,SHIPPCH01,Charley,Shipp,G,1949,1949,6.0,1.0,200.0,Catholic,1913-12-03 00:00:00
2873,SHIRLPA01,Paul,Shirley,F,2002,2004,6.0,10.0,210.0,Iowa State,1977-12-23 00:00:00
2874,SHORTGE01,Gene,Short,F,1975,1975,6.0,6.0,200.0,Jackson State,1953-08-07 00:00:00
2875,SHORTPU01,Purvis,Short,F,1978,1989,6.0,7.0,210.0,Jackson State,1957-07-02 00:00:00
2876,SHOUSDE01,Dexter,Shouse,F,1989,1989,6.0,2.0,200.0,South Alabama,1963-03-24 00:00:00
2877,SHRIDDI01,Dick,Shrider,G,1948,1948,6.0,2.0,190.0,Ohio University,1923-02-07 00:00:00
2878,SHUEGE01,Gene,Shue,G,1954,1963,6.0,2.0,170.0,Maryland,1931-12-18 00:00:00
2879,SHUMAJO01,John,Shumate,F,1975,1980,6.0,9.0,235.0,Notre Dame,1952-04-06 00:00:00
2880,SIBERSA01,Sam,Sibert,F,1972,1972,6.0,7.0,215.0,Kentucky State,1949-02-11 00:00:00
2881,SIBLEMA01,Mark,Sibley,G,1973,1973,6.0,2.0,175.0,Northwestern,1950-11-13 00:00:00
2882,SICHTJE01,Jerry,Sichting,G,1980,1989,6.0,1.0,168.0,Purdue,1956-11-29 00:00:00
2883,SIDLEDO01,Don,Sidle,F,1968,1971,6.0,8.0,215.0,Oklahoma,1946-06-21 00:00:00
2884,SIEGFLA01,Larry,Siegfried,G,1963,1971,6.0,3.0,190.0,Ohio State,1939-05-22 00:00:00
2885,SIEWERA01,Ralph,Siewert,C,1946,1946,7.0,1.0,230.0,Dakota Wesleyan,1923-12-31 00:00:00
2886,SIKMAJA01,Jack,Sikma,C,1977,1990,6.0,11.0,230.0,Illinois Wesleyan,1955-11-14 00:00:00
2887,SILASJA01,James,Silas,G,1972,1981,6.0,1.0,180.0,Stephen F. Austin State,1949-02-11 00:00:00
2888,SILASPA01,Paul,Silas,F,1964,1979,6.0,7.0,220.0,Creighton,1943-07-12 00:00:00
2889,SILLIMI01,Mike,Silliman,F,1970,1970,6.0,6.0,225.0,Army,1944-05-05 00:00:00
2890,SIMMOBO01,Bobby,Simmons,G,2001,2004,6.0,7.0,210.0,DePaul,1980-06-02 00:00:00
2891,SIMMOCO01,Connie,Simmons,C,1946,1955,6.0,8.0,222.0,none,1925-03-15 00:00:00
2892,SIMMOGR01,Grant,Simmons,G,1967,1968,6.0,3.0,190.0,Nebraska,1943-03-07 00:00:00
2893,SIMMOJO01,Johnny,Simmons,G,1946,1946,6.0,1.0,184.0,NYU,1924-07-07 00:00:00
2894,SIMMOLI01,Lionel,Simmons,F,1990,1996,6.0,7.0,210.0,LaSalle,1968-11-14 00:00:00
2895,SIMONMI01,Miles,Simon,G,1998,1998,6.0,3.0,202.0,Arizona,1975-11-21 00:00:00
2896,SIMONWA01,Walt,Simon,F,1967,1973,6.0,6.0,200.0,Benedict,1939-12-01 00:00:00
2897,SIMPKDI01,Dickey,Simpkins,F,1994,2001,6.0,9.0,248.0,Providence,1972-04-06 00:00:00
2898,SIMPSRA01,Ralph,Simpson,G,1970,1979,6.0,5.0,200.0,Michigan State,1949-08-10 00:00:00
2899,SIMSAL01,Alvin,Sims,G,1998,1998,6.0,4.0,235.0,Louisville,1974-10-18 00:00:00
2900,SIMSBO01,Bob,Sims,F,1961,1967,6.0,5.0,220.0,Pepperdine,1938-10-09 00:00:00
2901,SIMSDO01,Doug,Sims,F,1968,1968,6.0,7.0,195.0,Kent State,1943-06-29 00:00:00
2902,SIMSSC01,Scott,Sims,G,1977,1977,6.0,1.0,170.0,Missouri,1955-04-18 00:00:00
2903,SINGLMC01,Mckinley,Singleton,F,1986,1986,6.0,5.0,175.0,Alabama-Birmingham,1961-10-29 00:00:00
2904,SINICZE01,Zeke,Sinicola,G,1951,1953,5.0,10.0,165.0,Niagara,1929-01-25 00:00:00
2905,SITTOCH01,Charlie,Sitton,F,1984,1984,6.0,8.0,210.0,Oregon State,1962-07-03 00:00:00
2906,SKILESC01,Scott,Skiles,G,1986,1995,6.0,1.0,180.0,Michigan State,1964-03-05 00:00:00
2907,SKINNAL01,Al,Skinner,G,1974,1979,6.0,3.0,190.0,Massachusetts,1952-06-16 00:00:00
2908,SKINNBR01,Brian,Skinner,F,1998,2004,6.0,9.0,255.0,Baylor,1976-05-19 00:00:00
2909,SKINNTA01,Talvin,Skinner,F,1974,1975,6.0,5.0,195.0,Maryland Eastern Shore,1952-09-10 00:00:00
2910,SKOOGWH01,Whitey,Skoog,G,1951,1956,5.0,11.0,180.0,Minnesota,1926-11-02 00:00:00
2911,SLADEJE01,Jeff,Slade,F,1962,1962,6.0,6.0,220.0,Kenyon,1941-03-01 00:00:00
2912,SLATERE01,Reggie,Slater,F,1994,2002,6.0,7.0,215.0,Wyoming,1970-08-27 00:00:00
2913,SLAUGJI01,Jim,Slaughter,C,1951,1951,6.0,11.0,210.0,South Carolina,1928-05-13 00:00:00
2914,SLAUGJO01,Jose,Slaughter,G,1982,1982,6.0,5.0,205.0,Portland,1960-09-09 00:00:00
2915,SLAYTA01,Tamar,Slay,G,2002,2004,6.0,9.0,215.0,Marshall,1980-04-02 00:00:00
2916,SLOANJE01,Jerry,Sloan,G,1965,1975,6.0,5.0,195.0,Evansville,1942-03-28 00:00:00
2917,SLUBYTO01,Tom,Sluby,G,1984,1984,6.0,4.0,200.0,Notre Dame,1962-02-18 00:00:00
2918,SMARTKE01,Keith,Smart,G,1988,1988,6.0,1.0,175.0,Indiana,1964-09-21 00:00:00
2919,SMAWLBE01,Belus,Smawley,G,1946,1951,6.0,1.0,195.0,Applachian State,1918-03-20 00:00:00
2920,SMILEJA01,Jack,Smiley,G,1948,1949,6.0,3.0,190.0,Illinois,1922-12-22 00:00:00
2921,SMITHAD01,Adrian,Smith,G,1961,1971,6.0,1.0,180.0,Kentucky,1936-10-05 00:00:00
2922,SMITHAL01,Al,Smith,G,1971,1975,6.0,1.0,185.0,Bradley,1947-01-15 00:00:00
2923,SMITHBI01,Bingo,Smith,F,1969,1979,6.0,5.0,195.0,Tulsa,1946-02-26 00:00:00
2924,SMITHBI02,Bill,Smith,C,1971,1972,7.0,0.0,220.0,Syracuse,1949-02-14 00:00:00
2925,SMITHBO01,Bobby,Smith,G,1959,1961,6.0,4.0,190.0,West Virginia,1937-08-20 00:00:00
2926,SMITHCH01,Charles,Smith,F,1988,1996,6.0,10.0,230.0,Pittsburgh,1965-07-16 00:00:00
2927,SMITHCH02,Charles,Smith,F,1989,1995,6.0,1.0,160.0,Georgetown,1967-11-29 00:00:00
2928,SMITHCH03,Charles,Smith,G,1997,2002,6.0,4.0,194.0,New Mexico,1975-08-22 00:00:00
2929,SMITHCH05,Chris,Smith,G,1992,1994,6.0,3.0,190.0,Connecticut,1970-05-17 00:00:00
2930,SMITHCL01,Clinton,Smith,F,1986,1990,6.0,6.0,210.0,Cleveland State,1964-01-19 00:00:00
2931,SMITHDE01,Derek,Smith,G,1982,1990,6.0,6.0,205.0,Louisville,1961-11-01 00:00:00
2932,SMITHDE02,Deb,Smith,F,1946,1946,6.0,3.0,180.0,Utah,1920-01-07 00:00:00
2933,SMITHDO01,Don,Smith,C,1968,1977,6.0,9.0,235.0,Iowa State,1946-04-07 00:00:00
2934,SMITHDO02,Don,Smith,G,1974,1974,6.0,0.0,160.0,Dayton,1951-10-10 00:00:00
2935,SMITHDO03,Donald,Smith,F,1948,1948,6.0,2.0,190.0,Minnesota,1920-07-27 00:00:00
2936,SMITHDO04,Doug,Smith,F,1991,1995,6.0,10.0,220.0,Missouri,1969-09-17 00:00:00
2937,SMITHED01,Ed,Smith,F,1953,1953,6.0,6.0,180.0,Harvard,1929-07-05 00:00:00
2938,SMITHEL01,Elmore,Smith,C,1971,1978,7.0,0.0,250.0,Kentucky State,1949-05-09 00:00:00
2939,SMITHGA01,Garfield,Smith,C,1970,1972,6.0,9.0,235.0,Eastern Kentucky,1945-11-18 00:00:00
2940,SMITHGR01,Greg,Smith,F,1968,1975,6.0,5.0,195.0,Western Kentucky,1947-01-28 00:00:00
2941,SMITHJA01,Jabari,Smith,C,2000,2004,6.0,11.0,240.0,LSU,1977-04-12 00:00:00
2942,SMITHJI01,Jim,Smith,F,1981,1982,6.0,9.0,225.0,Ohio State,1958-02-12 00:00:00
2943,SMITHJO01,Joe,Smith,F,1995,2004,6.0,10.0,225.0,Maryland,1975-07-26 00:00:00
2944,SMITHJO02,John,Smith,C,1968,1969,7.0,0.0,235.0,Southern Colorado,1944-05-24 00:00:00
2945,SMITHKE01,Kenny,Smith,G,1987,1996,6.0,3.0,170.0,North Carolina,1965-03-08 00:00:00
2946,SMITHKE02,Keith,Smith,G,1986,1986,6.0,3.0,180.0,Loyola Marymount,1964-03-09 00:00:00
2947,SMITHKE03,Ken,Smith,F,1975,1975,6.0,7.0,185.0,Tulsa,1953-07-12 00:00:00
2948,SMITHLA01,Larry,Smith,F,1980,1992,6.0,8.0,215.0,Alcorn State,1958-01-18 00:00:00
2949,SMITHLA02,Labradford,Smith,F,1991,1993,6.0,3.0,200.0,Louisville,1969-04-03 00:00:00
2950,SMITHLE01,Leon,Smith,C,2001,2003,6.0,10.0,235.0,None,1980-11-02 00:00:00
2951,SMITHMI01,Michael,Smith,F,1994,2000,6.0,8.0,230.0,Providence,1972-03-28 00:00:00
2952,SMITHMI02,Michael,Smith,G,1989,1994,6.0,10.0,225.0,Brigham Young,1965-05-19 00:00:00
2953,SMITHMI03,Mike,Smith,F,2000,2000,6.0,8.0,195.0,Louisiana-Monroe,1976-04-15 00:00:00
2954,SMITHOT01,Otis,Smith,F,1986,1991,6.0,5.0,210.0,Jacksonville,1964-01-30 00:00:00
2955,SMITHPE01,Pete,Smith,F,1972,1972,6.0,6.0,205.0,Pepperdine,1947-01-01 00:00:00
2956,SMITHPH01,Phil,Smith,G,1974,1982,6.0,4.0,185.0,San Francisco,1952-04-22 00:00:00
2957,SMITHRA01,Randy,Smith,G,1971,1982,6.0,3.0,180.0,Buffalo State,1948-12-12 00:00:00
2958,SMITHRE01,Reggie,Smith,F,1992,1993,6.0,10.0,240.0,TCU,1970-08-21 00:00:00
2959,SMITHRO01,Robert,Smith,G,1977,1984,5.0,11.0,165.0,UNLV,1955-03-10 00:00:00
2960,SMITHSA01,Sammy,Smith,F,1967,1970,6.0,4.0,200.0,UNLV,1955-01-08 00:00:00
2961,SMITHSA02,Sam,Smith,G,1978,1979,6.0,7.0,230.0,Kentucky Wesleyan,1944-01-27 00:00:00
2962,SMITHST01,Steve,Smith,G,1991,2004,6.0,7.0,200.0,Michigan State,1969-03-31 00:00:00
2963,SMITHST02,Stevin,Smith,G,1996,1996,6.0,2.0,208.0,Arizona State,1972-01-24 00:00:00
2964,SMITHTO01,Tony,Smith,G,1990,2000,6.0,3.0,185.0,Marquette,1968-06-14 00:00:00
2965,SMITHTO02,Tom,Smith,G,1951,1951,6.0,1.0,165.0,St. Peter's,1927-07-05 00:00:00
2966,SMITHWI01,Willie,Smith,G,1976,1979,6.0,2.0,170.0,Missouri,1953-10-26 00:00:00
2967,SMITHBI03,Bill,Smith,F,1961,1961,6.0,5.0,190.0,St. Peter's,1939-04-26 00:00:00
2968,SMITHTH01,Theron,Smith,F,2003,2004,6.0,8.0,225.0,Ball State,1980-10-03 00:00:00
2969,SMITHJR01,J.R.,Smith,G,2004,2004,6.0,6.0,220.0,UCLA,1985-11-09 00:00:00
2970,SMITHDO05,Donta,Smith,F,2004,2004,6.0,7.0,230.0,Southeastern Ill JC,1983-11-27 00:00:00
2971,SMITHJO03,Josh,Smith,F,2004,2004,6.0,8.0,220.0,UCLA,1985-12-05 00:00:00
2972,SMITSRI01,Rik,Smits,C,1988,1999,7.0,4.0,250.0,Marist,1966-08-23 00:00:00
2973,SMREKMI01,Mike,Smrek,C,1985,1991,7.0,0.0,250.0,Canisius,1962-08-31 00:00:00
2974,SMYTHJO01,Joe,Smyth,F,1953,1953,6.0,3.0,215.0,Niagara,1929-05-22 00:00:00
2975,SNOWER01,Eric,Snow,G,1995,2004,6.0,3.0,190.0,Michigan State,1973-04-24 00:00:00
2976,SNYDEDI01,Dick,Snyder,G,1966,1978,6.0,5.0,207.0,Davidson,1944-02-01 00:00:00
2977,SNYDEKI01,Kirk,Snyder,G,2004,2004,6.0,6.0,225.0,Nevada,1983-06-05 00:00:00
2978,SOBEKGE01,George,Sobek,G,1949,1949,6.0,0.0,180.0,Notre Dame,1920-02-10 00:00:00
2979,SOBERRI01,Ricky,Sobers,G,1975,1985,6.0,3.0,198.0,UNLV,1953-01-15 00:00:00
2980,SOBIERO01,Ron,Sobie,G,1956,1959,6.0,3.0,185.0,DePaul,1934-09-21 00:00:00
2981,SOJOUMI01,Mike,Sojourner,C,1974,1976,6.0,9.0,225.0,Utah,1953-10-16 00:00:00
2982,SOJOUWI01,Willie,Sojourner,C,1971,1974,6.0,8.0,225.0,Weber State,1948-09-10 00:00:00
2983,SOLOMWI01,Willie,Solomon,G,2001,2001,6.0,1.0,185.0,Clemson,1978-07-20 00:00:00
2984,SOMERWI01,Willie,Somerset,G,1965,1968,5.0,8.0,170.0,Duquesne,1942-03-17 00:00:00
2985,SONGADA01,Darius,Songaila,F,2003,2004,6.0,9.0,248.0,Wake Forest,1978-02-14 00:00:00
2986,SORENDA01,Dave,Sorenson,F,1970,1972,6.0,8.0,225.0,Ohio State,1948-07-08 00:00:00
2987,SOVRAGI01,Gino,Sovran,F,1946,1946,6.0,2.0,175.0,Detroit,1924-12-17 00:00:00
2988,SOWPA01,Pape,Sow,F,2004,2004,6.0,10.0,250.0,Cal State Fullerton,1981-11-22 00:00:00
2989,SPAINKE01,Ken,Spain,C,1970,1970,6.0,9.0,225.0,Houston,1946-10-06 00:00:00
2990,SPANAJI01,Jim,Spanarkel,G,1979,1983,6.0,5.0,190.0,Duke,1957-06-28 00:00:00
2991,SPARKDA01,Dan,Sparks,F,1968,1969,6.0,7.5,200.0,Weber State,1945-04-17 00:00:00
2992,SPARRGU01,Guy,Sparrow,F,1957,1959,6.0,6.0,218.0,Detroit,1932-11-02 00:00:00
2993,SPARRRO01,Rory,Sparrow,G,1980,1991,6.0,2.0,175.0,Villanova,1958-06-12 00:00:00
2994,SPEAROD01,Odie,Spears,F,1948,1956,6.0,4.5,205.0,Western Kentucky,1925-06-26 00:00:00
2995,SPECTAR01,Art,Spector,F,1946,1949,6.0,4.0,200.0,Villanova,1920-10-17 00:00:00
2996,SPENCAN01,Andre,Spencer,F,1992,1993,6.0,6.0,210.0,Northern Arizona,1964-07-20 00:00:00
2997,SPENCEL01,Elmore,Spencer,C,1992,1996,7.0,0.0,270.0,UNLV,1969-12-06 00:00:00
2998,SPENCFE01,Felton,Spencer,C,1990,2001,7.0,0.0,265.0,Louisville,1968-01-15 00:00:00
2999,SPICELO01,Lou,Spicer,F,1946,1946,6.0,2.0,195.0,Syracuse,1922-11-12 00:00:00
3000,SPITZCR01,Craig,Spitzer,C,1967,1967,7.0,0.0,225.0,Tulane,1945-12-18 00:00:00
3001,SPOELAR01,Art,Spoelstra,C,1954,1957,6.0,9.0,220.0,Western Kentucky,1932-09-11 00:00:00
3002,SPRAGBR01,Bruce,Spraggins,F,1967,1967,6.0,5.0,188.0,Virginia Union,1940-01-01 00:00:00
3003,SPREWLA01,Latrell,Sprewell,G,1992,2004,6.0,5.0,190.0,Alabama,1970-09-08 00:00:00
3004,SPRIGLA01,Larry,Spriggs,F,1981,1985,6.0,7.0,230.0,Howard,1959-09-08 00:00:00
3005,SPRINJI01,Jim,Springer,C,1948,1948,6.0,9.0,235.0,Canterbury,1926-06-17 00:00:00
3006,SPRUIJI01,Jim,Spruill,F,1948,1948,6.0,2.0,225.0,Rice,1923-02-26 00:00:00
3007,STACKRY01,Ryan,Stack,F,1998,1999,6.0,11.0,215.0,South Carolina,1975-07-24 00:00:00
3008,STACKJE01,Jerry,Stackhouse,G,1995,2004,6.0,6.0,218.0,North Carolina,1974-11-05 00:00:00
3009,STACOKE01,Kevin,Stacom,G,1974,1981,6.0,3.0,185.0,Providence,1951-09-04 00:00:00
3010,STAGGER01,Erv,Staggs,F,1969,1969,6.0,6.0,195.0,Cheyney State,1948-01-01 00:00:00
3011,STALLDA01,Dave,Stallworth,F,1965,1974,6.0,7.0,200.0,Wichita State,1941-12-20 00:00:00
3012,STALLIS01,Isaac,Stallworth,F,1972,1976,6.0,5.0,190.0,Kansas,1950-01-18 00:00:00
3013,STANCED01,Ed,Stanczak,F,1949,1950,6.0,1.0,185.0,none,1921-08-15 00:00:00
3014,STANSTE01,Terence,Stansbury,G,1984,1986,6.0,5.0,170.0,Temple,1961-02-27 00:00:00
3015,STARKJO01,John,Starks,G,1988,2001,6.0,3.0,180.0,Oklahoma State,1965-08-10 00:00:00
3016,STARRKE01,Keith,Starr,G,1976,1976,6.0,6.0,190.0,Pittsburgh,1954-03-14 00:00:00
3017,STAVELA01,Larry,Staverman,F,1958,1963,6.0,7.0,205.0,Villa Madonna,1936-10-11 00:00:00
3018,STEELLA01,Larry,Steele,G,1971,1979,6.0,5.0,180.0,Kentucky,1949-05-05 00:00:00
3019,STEIGMA01,Matt,Steigenga,F,1996,1996,6.0,7.0,225.0,Michigan State,1970-03-27 00:00:00
3020,STEPAVL01,Vladimir,Stepania,C,1998,2003,7.0,0.0,236.0,UCLA,1976-08-05 00:00:00
3021,STEPHEV01,Everette,Stephens,G,1988,1990,6.0,2.0,175.0,Purdue,1966-10-21 00:00:00
3022,STEPHJA01,Jack,Stephens,G,1955,1955,6.0,3.0,185.0,Notre Dame,1933-05-18 00:00:00
3023,STEPHJO01,Joe,Stephens,F,1996,1999,6.0,7.0,210.0,Arkansas-Little Rock,1973-01-28 00:00:00
3024,STEPPBR01,Brook,Steppe,G,1982,1988,6.0,5.0,195.0,Georgia Tech,1959-11-07 00:00:00
3025,STEVEBA01,Barry,Stevens,G,1992,1992,6.0,5.0,195.0,Iowa State,1963-01-17 00:00:00
3026,STEVEWA01,Wayne,Stevens,F,1959,1959,6.0,3.0,185.0,Cincinnati,1936-06-19 00:00:00
3027,STEVEDE01,Deshawn,Stevenson,G,2000,2004,6.0,5.0,210.0,None,1981-04-03 00:00:00
3028,STEWADE01,Dennis,Stewart,F,1970,1970,6.0,6.0,220.0,Michigan,1947-04-11 00:00:00
3029,STEWAKE01,Kebu,Stewart,F,1997,1997,6.0,8.0,239.0,Cal. State - Bakersfield,1973-12-19 00:00:00
3030,STEWALA01,Larry,Stewart,F,1991,1996,6.0,8.0,220.0,Coppin State,1968-09-21 00:00:00
3031,STEWAMI01,Michael,Stewart,C,1997,2004,6.0,10.0,230.0,California,1975-04-24 00:00:00
3032,STEWANO01,Norm,Stewart,F,1956,1956,6.0,5.0,205.0,Missouri,1935-01-20 00:00:00
3033,STIPAST01,Steve,Stipanovich,C,1983,1987,6.0,11.0,245.0,Missouri,1960-11-17 00:00:00
3034,STITHBR01,Bryant,Stith,G,1992,2001,6.0,5.0,208.0,Virginia,1970-12-10 00:00:00
3035,STITHSA01,Sam,Stith,G,1961,1961,6.0,2.0,185.0,St. Bonaventure,1937-07-22 00:00:00
3036,STITHTO01,Tom,Stith,F,1962,1962,6.0,5.0,210.0,St. Bonaventure,1939-01-21 00:00:00
3037,STIVRAL01,Alex,Stivrins,F,1985,1992,6.0,8.0,220.0,Colorado,1962-11-29 00:00:00
3038,STOCKJO01,John,Stockton,G,1984,2002,6.0,1.0,170.0,Gonzaga,1962-03-26 00:00:00
3039,STOJAPR01,Peja,Stojakovic,F,1998,2004,6.0,9.0,220.0,UCLA,1977-06-09 00:00:00
3040,STOKEED01,Ed,Stokes,C,1997,1997,7.0,0.0,264.0,Arizona,1971-09-03 00:00:00
3041,STOKEGR01,Greg,Stokes,F,1985,1989,6.0,10.0,220.0,Iowa,1963-08-05 00:00:00
3042,STOKEMA01,Maurice,Stokes,F,1955,1957,6.0,7.0,232.0,St. Francis (PA),1933-06-17 00:00:00
3043,STOLKAR01,Art,Stolkey,G,1946,1946,6.0,1.0,180.0,Detroit,1920-10-23 00:00:00
3044,STOLLRA01,Randy,Stoll,C,1967,1967,6.0,7.0,235.0,Washington State,1945-01-01 00:00:00
3045,STONEGE01,George,Stone,F,1968,1971,6.0,7.0,195.0,Marshall,1946-02-09 00:00:00
3046,STOREAW01,Awvee,Storey,G,2004,2004,6.0,6.0,198.0,Arizona State,1977-04-18 00:00:00
3047,STOUDDA01,Damon,Stoudamire,G,1995,2004,5.0,10.0,171.0,Arizona,1973-09-03 00:00:00
3048,STOUDAM01,Amare,Stoudemire,F,2002,2004,6.0,10.0,245.0,None,1982-11-16 00:00:00
3049,STOVAPA01,Paul,Stovall,F,1972,1973,6.0,4.0,215.0,Arizona State,1948-08-16 00:00:00
3050,STRAWJO01,Joe,Strawder,C,1965,1967,6.0,10.0,235.0,Bradley,1940-09-21 00:00:00
3051,STRICBI01,Bill,Stricker,F,1970,1970,6.0,8.5,210.0,Pacific,1948-01-22 00:00:00
3052,STRICER01,Erick,Strickland,G,1996,2004,6.0,3.0,210.0,Nebraska,1973-11-25 00:00:00
3053,STRICMA01,Mark,Strickland,F,1994,2002,6.0,9.0,210.0,Temple,1970-07-14 00:00:00
3054,STRICRO01,Rod,Strickland,G,1988,2004,6.0,3.0,175.0,DePaul,1966-07-11 00:00:00
3055,STRICRO02,Roger,Strickland,F,1963,1963,6.0,5.0,200.0,Jacksonville,1940-09-04 00:00:00
3056,STROEJO01,John,Stroeder,F,1987,1988,6.0,10.0,260.0,Montana,1958-07-24 00:00:00
3057,STRONDE01,Derek,Strong,F,1991,2000,6.0,8.0,220.0,Xavier (OH),1968-02-09 00:00:00
3058,STROTLA01,Lamont,Strothers,G,1991,1992,6.0,4.0,190.0,Christopher Newport,1968-05-10 00:00:00
3059,STROUJO01,John,Stroud,F,1980,1980,6.0,7.0,215.0,Mississippi,1957-10-29 00:00:00
3060,STROURE01,Red,Stroud,G,1967,1967,6.0,0.0,160.0,Mississippi State,1941-05-02 00:00:00
3061,STUMPGE01,Gene,Stump,F,1947,1949,6.0,2.0,185.0,DePaul,1923-11-13 00:00:00
3062,STUTZST01,Stan,Stutz,G,1946,1948,5.0,10.0,170.0,Rhode Island,1920-04-14 00:00:00
3063,SUITEGA01,Gary,Suiter,C,1970,1970,6.0,9.0,225.0,Midwestern State,1945-01-18 00:00:00
3064,SUMPTBA01,Barry,Sumpter,F,1988,1988,6.0,11.0,215.0,Austin Peay,1965-11-11 00:00:00
3065,SUNDEDO01,Don,Sunderlage,G,1953,1954,6.0,1.0,180.0,Illinois,1929-12-20 00:00:00
3066,SUNDOBR01,Bruno,Sundov,C,1998,2004,7.0,2.0,220.0,UCLA,1980-02-10 00:00:00
3067,SUNDVJO01,Jon,Sundvold,G,1983,1991,6.0,2.0,170.0,Missouri,1961-07-02 00:00:00
3068,SURABO01,Bob,Sura,G,1995,2004,6.0,5.0,200.0,Florida State,1973-03-25 00:00:00
3069,SURHODI01,Dick,Surhoff,F,1952,1953,6.0,4.0,210.0,LIU,1929-11-16 00:00:00
3070,SUTORGE01,George,Sutor,C,1967,1969,6.0,8.0,235.0,LaSalle,1943-09-14 00:00:00
3071,SUTTLDA01,Dane,Suttle,G,1983,1984,6.0,3.0,190.0,Pepperdine,1961-08-09 00:00:00
